pointid,ph_cacl2,ph_h20,ec,oc,caco3,p,n,k
43503592,1,1,0,0,3,0,0,1
43543590,3,3,2,0,3,1,0,1
43583564,2,2,2,0,0,0,0,1
43623554,1,1,0,0,0,4,0,0
43623562,0,4,2,4,3,0,2,1
43623598,2,2,0,0,0,4,0,1
42083674,0,4,2,4,0,4,2,1
42223650,2,2,2,4,0,0,2,1
42223656,2,2,2,0,0,0,0,1
42243676,0,0,0,0,3,1,0,1
42303712,2,2,2,0,0,0,2,1
42323666,4,0,0,4,0,4,2,1
42343658,2,2,2,4,0,0,2,1
42363680,2,2,0,0,0,0,0,1
42403692,2,2,0,0,0,0,0,1
42443656,2,2,0,0,0,0,0,1
42443692,4,4,0,4,0,1,0,1
42463648,1,1,0,4,0,0,2,1
42543680,2,2,0,0,0,0,0,1
42543720,1,1,2,0,0,4,0,0
42583678,2,0,0,0,0,0,0,1
42583722,1,1,0,0,0,0,2,0
42603676,4,0,0,0,0,2,0,1
42623652,2,2,0,0,0,4,0,1
42663700,4,0,0,0,0,1,0,1
42663712,2,2,0,0,0,2,0,0
42683662,4,0,2,4,0,0,2,1
42723670,2,0,0,0,0,4,0,1
42763714,1,1,0,0,0,4,0,1
42843682,2,2,2,0,0,4,0,1
42863648,0,4,0,0,3,1,0,1
42863654,2,2,0,0,0,4,0,1
42883694,2,2,0,0,0,0,0,0
42903702,2,2,0,0,0,0,0,1
42943686,1,1,2,4,0,2,2,1
42943696,1,1,0,0,0,4,0,1
42983652,2,2,0,0,0,4,0,0
43043690,2,2,2,0,0,4,0,1
43063622,1,1,0,0,0,4,0,0
43063640,3,3,0,0,3,4,0,1
43103646,1,2,0,0,0,0,0,1
43123686,2,2,0,0,0,4,0,0
43123692,2,2,0,0,0,4,0,1
43163688,2,2,0,0,0,1,0,1
43183716,1,1,2,4,0,2,2,1
43203700,2,2,2,0,0,0,0,1
43223636,3,1,2,0,3,4,0,1
43223654,1,1,0,0,0,4,0,1
43223702,1,1,2,0,3,0,0,1
43263648,2,0,4,0,0,4,2,1
43303710,1,1,0,0,0,0,0,1
43323646,1,2,0,0,0,4,0,1
43343724,1,1,0,0,0,4,0,1
43583708,2,2,2,0,0,4,0,0
43623698,2,2,0,0,0,4,0,1
42263760,2,2,2,0,0,4,0,1
42363742,1,1,2,0,0,0,0,1
42423766,3,3,2,0,2,0,0,0
42583776,0,4,0,4,3,1,0,1
42723778,4,0,0,0,0,0,0,1
42883748,0,4,2,2,0,1,2,1
42903756,2,0,2,0,0,4,0,1
42903774,2,2,4,4,0,1,2,1
42923736,2,2,0,0,0,4,0,1
42923790,4,0,2,4,0,4,0,1
42963748,2,2,0,4,0,0,0,1
43043726,2,2,0,4,0,0,2,0
43043744,2,2,2,0,0,2,0,0
43083770,2,2,0,0,0,4,0,1
43143802,1,1,4,2,0,0,4,0
43163742,4,0,4,1,0,2,3,0
43163800,2,2,2,0,0,0,0,1
43163818,2,2,2,0,0,4,0,1
43183738,2,0,2,0,0,0,0,0
43183752,2,2,2,0,0,4,2,1
43223738,0,4,2,4,3,0,2,1
43223788,2,0,2,0,0,0,0,1
43283790,2,0,0,0,0,4,0,1
43283808,2,2,2,0,0,0,0,1
43303740,2,0,4,2,0,0,1,1
43303764,4,0,2,0,0,0,0,1
43303776,0,4,0,4,3,0,2,1
43343760,2,2,2,4,0,0,2,1
43343818,2,0,0,0,0,0,0,1
43363738,2,2,2,0,0,0,2,1
43383736,2,2,2,0,0,4,0,1
43423808,2,2,4,1,0,0,3,1
43483794,2,0,0,0,3,1,0,1
50343970,2,0,0,4,3,1,2,1
50504034,1,1,2,2,3,3,4,3
50543998,3,1,2,0,3,4,2,0
50644048,1,1,0,0,3,4,0,1
50723994,2,0,2,2,3,1,4,1
50964076,1,1,0,0,3,1,0,1
50984072,1,1,2,4,0,1,2,1
51184026,4,0,0,0,3,4,2,1
51224092,3,1,2,4,3,1,4,1
51244042,3,3,2,4,0,1,2,1
51264012,1,2,3,1,3,0,3,1
51264052,1,2,2,4,3,1,2,0
51344108,1,1,2,0,3,0,2,0
51364022,1,1,4,2,0,4,4,1
51404082,4,0,0,4,3,1,2,1
51424060,2,2,0,4,3,1,2,0
51424072,1,2,4,2,3,4,4,1
51424114,1,1,2,2,3,1,4,1
51444012,3,3,0,0,3,1,2,1
51464076,0,4,0,2,3,1,2,1
51464094,1,1,2,2,3,4,4,1
51484042,1,1,2,0,3,4,2,0
51504094,1,1,0,0,3,1,0,1
51524072,4,4,4,3,3,4,3,1
51524078,3,1,4,0,3,1,2,0
51564114,0,4,2,3,3,4,1,0
51604050,2,2,0,0,3,1,0,1
51624084,3,1,2,0,3,0,0,1
51644130,2,2,4,2,3,2,1,1
51684062,1,1,2,0,3,4,2,1
51684076,3,3,2,0,3,0,0,1
51704072,1,1,2,0,3,4,2,0
51723994,0,4,0,0,3,1,0,1
51724004,0,4,0,0,3,4,0,1
51724048,2,2,2,2,3,1,4,1
51724084,1,1,2,0,3,4,2,0
51724116,1,1,0,4,3,4,2,1
51764034,2,0,4,3,3,1,3,1
51764124,1,2,4,3,3,4,3,1
51804120,1,1,2,4,3,4,2,1
51824026,1,1,0,0,3,1,0,1
51824094,1,2,0,4,3,1,2,1
51843982,0,4,0,0,3,1,0,1
51864044,1,1,2,4,3,0,2,0
51904048,4,0,2,4,3,4,2,1
51904062,3,1,2,0,3,1,0,1
51944074,2,2,4,2,3,1,4,1
51944092,1,2,4,3,3,1,3,1
51944110,2,2,4,1,3,4,1,1
51944118,0,4,0,0,3,1,0,1
51944124,0,4,0,2,3,1,2,1
51963982,1,1,0,0,3,1,0,1
51963988,2,0,3,3,3,1,3,1
51964006,4,4,3,3,3,4,3,1
51984142,0,0,0,0,3,1,0,1
52004040,0,4,2,3,3,0,1,0
52004044,1,2,4,1,3,1,1,1
52004112,0,4,0,0,3,1,0,1
52043990,2,0,0,0,3,1,0,1
52044112,4,0,0,0,3,0,0,1
52084098,4,4,3,3,3,4,3,1
52124010,1,1,2,4,3,1,2,1
52124064,1,1,2,2,3,1,4,1
52144060,3,1,2,4,2,1,2,1
52144150,0,4,0,0,3,1,0,1
52184152,4,0,0,4,3,4,0,1
52204108,2,0,1,3,3,1,3,1
52223990,2,2,4,2,3,4,4,1
52224014,2,2,2,0,3,4,0,1
52224068,2,2,0,0,3,1,0,1
52224086,1,1,4,1,3,1,3,1
52244090,2,2,2,4,3,4,2,1
52263990,2,2,0,0,3,1,0,1
52264048,1,1,0,0,3,4,0,0
52264066,1,2,2,2,3,4,4,1
52264102,2,2,2,0,3,1,0,0
52303998,4,0,0,0,3,1,0,1
52304028,3,1,2,4,3,4,2,0
52304118,1,2,0,4,3,4,2,1
52324000,2,2,0,0,3,4,0,0
52324108,3,1,2,0,3,1,0,1
52344016,3,1,2,0,3,4,0,1
52344084,1,1,2,4,3,1,2,1
52363948,4,4,0,4,3,1,2,1
52364004,2,2,0,4,3,1,2,1
52364008,2,2,0,0,3,1,0,1
52364022,1,1,0,0,3,1,2,1
52364058,1,2,0,0,3,4,0,1
52364076,1,1,2,4,3,4,2,1
52384108,1,1,0,0,3,4,0,1
52384132,3,3,2,0,0,0,2,0
52384144,3,3,2,0,0,4,0,0
52404058,2,2,0,0,3,4,0,1
52404076,1,2,2,2,3,1,4,1
52424000,2,2,0,0,3,1,0,1
52424144,1,1,4,4,3,1,4,1
52444062,1,1,2,4,3,1,2,1
52444066,1,2,2,2,3,1,1,1
52444130,3,3,2,0,0,4,0,1
52484034,1,2,4,2,3,1,1,1
52484118,1,1,0,4,3,1,2,1
52484128,1,1,4,0,3,0,2,3
52484136,2,2,0,4,3,1,2,1
52504086,3,1,2,0,3,1,0,1
52504126,3,1,4,0,3,4,2,0
52523980,1,1,2,0,3,1,0,1
52524066,1,1,0,0,3,4,0,1
52524106,1,1,2,0,3,4,0,0
52524124,3,3,4,0,3,4,2,0
52544080,1,2,4,3,3,4,3,0
52564144,1,1,0,0,3,0,0,0
52583968,2,2,3,3,3,1,3,1
52583972,2,2,0,0,3,1,0,1
52584068,1,2,0,4,3,4,2,1
52584140,3,3,2,0,3,1,0,1
52624094,2,2,2,4,3,1,2,1
52624130,2,2,2,4,3,1,2,1
52624148,2,2,0,0,3,0,0,1
52643988,1,2,3,1,3,1,3,1
52664002,1,2,0,0,3,0,0,1
52664010,1,2,0,0,3,0,0,0
52664136,2,2,2,4,3,1,2,1
52684014,1,1,0,0,3,0,0,1
52684072,2,2,0,0,3,4,0,1
52704070,1,2,2,4,3,1,4,1
52724094,1,2,3,3,3,0,3,0
52744114,4,4,0,4,3,4,2,1
52744126,2,2,3,1,3,0,1,1
52763968,4,0,0,0,3,4,0,1
52764050,3,3,2,0,3,1,0,1
52764058,1,1,4,3,3,4,3,1
52764062,1,2,2,4,3,1,2,1
52783964,4,0,0,0,3,4,0,1
52784000,4,4,0,0,3,4,0,1
52804022,1,2,2,0,3,4,0,0
52804040,1,1,2,0,3,0,2,0
52804044,2,2,3,3,3,4,3,0
52804084,1,2,2,0,3,4,2,0
52804152,2,2,0,0,3,0,0,1
52823952,0,4,0,0,3,1,0,1
52823988,1,1,4,3,3,1,3,1
52843966,1,2,0,4,3,1,2,1
52844010,1,1,2,4,3,1,4,1
52844016,3,3,2,0,0,1,0,1
52844118,4,0,2,4,3,1,2,1
52844146,0,4,0,2,3,1,2,1
52864036,1,1,2,0,3,1,0,1
52883962,1,1,0,0,3,1,0,1
52884030,2,2,0,0,3,1,0,0
52884048,2,2,0,0,3,1,0,1
52884088,2,2,2,1,3,4,1,1
52903990,0,4,0,0,3,1,0,1
52943978,2,2,0,0,3,0,0,1
52944068,0,4,2,2,3,0,4,1
52944112,0,4,0,1,3,1,4,1
52944122,0,4,0,4,3,1,2,1
52944134,2,2,3,3,3,1,3,1
52944140,2,2,0,0,3,1,0,1
52944152,1,1,0,0,3,4,2,0
52963982,4,0,0,4,3,1,2,1
52984030,2,2,4,2,3,1,4,1
53003952,0,0,0,0,3,2,0,1
53004024,1,1,2,0,3,4,0,0
53023984,0,4,0,3,3,1,4,1
53024016,2,2,0,0,3,4,0,1
53043942,2,2,0,0,3,1,0,0
53043970,1,1,4,3,3,4,3,1
53044014,1,1,2,4,3,3,2,0
53044018,2,2,4,1,3,1,1,1
53044060,2,2,4,2,3,0,4,0
53044140,2,2,3,3,3,4,3,0
53063958,2,2,0,0,3,1,0,1
53063980,2,0,0,0,3,1,0,1
53064066,1,2,0,0,3,1,0,1
53064142,2,0,4,3,3,4,1,0
53084148,3,1,3,1,3,4,3,0
53103946,2,2,2,2,3,1,4,0
53104024,1,1,0,0,3,1,0,1
53124130,0,4,2,3,3,0,1,0
53124134,3,1,0,0,3,1,0,1
53164134,2,0,0,0,3,1,0,1
53164156,2,2,2,4,3,4,2,0
53203962,3,1,2,0,3,1,2,1
53203998,2,2,0,0,3,1,0,1
53204002,0,4,0,4,3,1,0,1
53204128,4,0,2,0,3,1,0,1
53223982,1,1,2,4,3,4,2,0
53223988,0,4,2,4,3,1,0,1
53244012,1,1,0,0,3,1,2,1
53283964,1,1,2,0,3,1,2,1
53303968,2,2,2,4,3,1,2,1
53303986,1,2,2,0,3,4,0,1
53343990,2,2,0,0,3,4,0,1
53344008,2,2,0,0,3,1,0,1
53344166,2,2,2,2,3,0,4,1
53384010,4,4,0,0,3,1,0,1
53423958,1,1,2,0,3,4,0,1
53424012,2,2,0,0,3,1,0,1
53443990,4,4,0,0,3,4,0,1
53463988,2,2,0,0,3,1,0,1
53483996,4,0,0,0,3,4,0,1
54781758,3,3,4,4,2,1,2,3
54821766,3,3,2,4,1,2,2,2
54881764,3,3,2,4,1,4,0,0
54901768,3,3,2,4,1,4,2,3
54921782,1,1,0,0,3,1,0,0
54961762,3,3,2,0,1,4,0,3
54961780,3,3,2,0,2,1,0,3
55001760,3,3,2,0,2,1,2,3
55021774,3,3,2,4,3,1,2,1
55121774,3,3,2,0,2,1,0,1
55261786,1,1,2,4,3,1,2,0
55301796,3,3,0,0,4,1,0,1
55321790,3,3,2,4,3,4,2,3
55381768,3,3,2,2,3,2,0,1
55401766,3,3,2,0,2,1,0,1
55401780,3,3,2,2,3,1,0,0
55441760,3,3,0,0,3,1,0,0
55461754,3,3,2,0,0,1,0,0
55481792,3,3,2,4,0,1,2,3
55541752,3,3,2,0,2,1,0,1
55661480,2,2,2,4,3,0,2,0
55681470,3,3,2,4,0,2,2,3
55681492,3,3,2,0,4,4,0,3
55721490,3,3,4,0,2,4,0,3
55941496,3,3,4,0,0,4,0,0
56101494,3,3,2,0,0,4,0,0
56421486,2,2,2,0,3,4,0,1
56621496,3,3,2,0,4,1,0,0
56801500,1,1,0,0,3,1,0,1
56861470,3,3,2,0,1,1,0,1
56881472,3,3,1,0,4,1,0,1
56901488,3,3,2,0,4,1,0,0
56961498,3,3,2,0,4,1,0,0
56981490,3,3,2,0,1,1,0,0
57001486,3,3,2,0,1,1,0,3
57021478,3,3,2,0,2,1,0,1
57061468,1,1,0,0,3,1,0,0
57081466,3,3,2,0,3,0,0,1
57081488,3,3,2,0,4,1,0,0
57121474,3,3,2,0,4,1,0,1
57141468,1,1,0,0,3,1,0,3
57181462,3,3,0,0,3,1,0,0
57241480,1,1,0,0,3,1,0,1
57241490,1,2,0,0,3,4,0,0
57361504,3,3,2,4,3,1,2,0
57461486,3,3,0,4,3,1,0,0
57501486,1,1,2,2,3,1,2,3
57621488,3,3,2,0,2,1,0,3
57641480,3,3,2,0,2,1,0,0
57821498,3,3,2,0,0,4,0,1
57841488,1,3,0,0,3,1,2,3
57981484,3,3,2,0,0,1,0,3
57981494,3,3,2,0,3,1,0,3
30302136,3,3,0,0,2,1,0,1
30342192,3,3,0,0,0,1,0,1
54622128,4,0,0,0,3,1,0,1
54742132,1,1,0,0,3,0,0,1
54882142,3,3,4,4,0,1,2,0
54942074,3,3,2,0,0,1,0,0
55042104,3,3,4,0,0,1,0,0
55102078,3,3,2,4,0,1,0,1
55162128,2,2,2,0,3,1,0,1
55182130,4,0,0,0,3,1,0,1
55222104,3,3,2,0,2,2,0,3
55222126,3,3,2,0,0,1,0,1
55322126,3,1,4,4,3,1,4,0
55362112,1,1,4,4,3,1,4,0
55422114,3,3,2,4,3,1,2,0
55462100,3,3,3,0,3,1,0,1
55462132,1,1,2,0,3,1,0,3
55502104,3,1,2,0,3,4,0,1
55522128,1,1,0,0,3,1,0,1
55582104,1,1,2,0,3,0,0,0
55602142,2,2,0,0,3,1,0,1
55622110,1,2,2,0,3,0,0,0
55642132,2,2,2,0,3,1,0,0
55642142,4,0,0,0,3,1,0,1
55642150,4,0,0,0,3,1,0,1
55682118,3,3,2,0,3,1,0,1
55722108,2,0,2,0,3,1,0,1
55742124,1,1,2,0,3,4,0,1
55762126,1,1,2,0,3,1,0,1
55922128,3,3,2,0,3,1,0,1
56002124,3,1,0,0,3,4,0,0
56002132,1,1,0,0,3,1,0,1
56022138,2,2,0,0,3,1,0,1
56062128,1,1,0,0,3,1,0,1
56142132,3,3,2,0,3,1,0,0
56202120,1,2,0,0,3,1,0,0
56222114,3,3,2,0,0,1,0,0
56302122,3,3,2,0,3,1,0,1
56382134,1,1,2,0,3,1,0,1
56422152,2,2,0,0,3,4,0,1
56522156,2,2,0,0,3,1,0,1
56542136,4,0,0,0,3,1,0,1
56582212,2,2,0,0,3,1,0,0
56622210,1,1,0,0,3,1,0,0
56682190,4,0,2,0,3,0,0,3
56702146,2,0,0,4,3,1,0,1
56722160,2,1,0,0,3,1,0,1
56762132,1,1,0,0,3,1,0,0
56762172,2,2,0,0,3,1,0,1
56762190,1,1,0,0,3,4,0,3
56782152,4,0,0,0,3,1,0,1
56802166,2,2,0,0,3,1,0,1
56802180,3,3,0,0,3,1,0,3
56802210,1,2,0,0,3,4,0,3
56822134,3,3,2,0,3,1,0,0
56842176,3,3,2,0,3,4,0,3
56882134,1,2,0,0,3,4,0,3
56922188,3,3,2,0,2,1,0,0
56922206,3,3,2,0,3,1,0,3
56942194,3,3,2,4,3,2,2,0
56982198,3,3,0,0,3,1,0,0
57002188,3,3,0,0,3,4,0,0
53242058,1,1,0,0,3,1,0,1
53262034,3,3,2,0,1,1,2,1
53442034,1,1,0,0,3,1,0,0
53442046,3,3,2,0,2,1,2,3
53482034,3,3,2,0,3,4,2,0
53522032,1,1,0,0,3,1,0,0
53522078,1,1,0,0,3,1,0,1
53542026,1,1,0,0,3,4,0,1
53542056,3,3,2,0,1,1,0,1
53542080,1,2,2,0,3,4,0,0
53581998,2,2,0,4,3,1,0,0
53582008,3,1,2,4,3,1,4,0
53582034,3,3,2,0,0,4,2,3
53662034,3,3,2,0,0,4,0,0
53662046,3,3,2,4,0,0,2,3
53702028,3,3,2,0,0,1,0,1
53702032,3,3,4,0,0,1,0,0
53721990,3,3,2,0,2,1,0,0
53742036,3,3,2,0,0,1,0,3
53742054,3,3,2,0,2,1,0,0
53762052,3,3,0,0,0,1,0,0
53762072,3,3,2,0,3,1,0,1
53782068,1,3,2,0,3,4,0,1
53802006,3,3,0,0,3,1,0,1
53842010,3,3,0,0,2,1,0,0
53922084,1,1,2,0,3,4,0,0
54002080,1,2,2,0,3,4,0,0
54022060,3,3,3,0,3,1,0,0
54102054,1,1,0,0,3,1,0,1
54102076,2,2,0,0,3,1,0,1
54122092,2,2,0,0,3,1,0,1
54142086,2,2,0,0,3,1,0,1
54182062,1,1,0,0,3,1,0,0
54202070,2,2,0,0,3,1,0,1
54282012,3,3,2,0,0,1,0,0
54282022,3,3,2,0,3,1,0,1
54282108,3,3,2,0,3,1,0,1
54362020,3,3,2,0,0,1,0,0
54382046,1,1,0,0,3,4,0,1
54382064,2,2,0,0,3,1,0,1
54422010,3,3,0,0,0,1,0,0
54422118,3,3,2,0,2,1,0,1
54462066,2,2,2,0,3,4,0,1
54462094,2,2,0,0,3,0,0,1
54482034,4,0,0,0,3,1,0,1
54482052,3,3,2,0,3,1,0,0
54482070,2,2,0,0,3,1,0,1
54482080,2,2,0,0,3,1,0,1
54482124,3,3,2,4,4,1,2,0
54502014,3,3,2,0,3,1,0,1
54522082,4,0,0,0,3,4,0,1
54562034,1,1,0,0,3,1,0,1
54581990,3,3,2,0,2,1,0,0
54662028,4,0,0,0,3,1,0,1
54681982,3,3,2,0,0,1,0,1
54682090,3,3,2,0,3,1,0,0
54722012,3,3,2,0,3,0,2,0
54742010,1,1,0,0,3,1,0,0
54742096,3,3,2,0,3,1,0,0
54762056,2,2,0,0,3,1,0,1
54782100,3,3,2,0,2,1,0,1
54842098,3,3,2,0,4,1,0,3
54862104,3,3,0,4,0,1,0,1
54882024,2,2,0,4,3,1,0,1
54882082,3,3,0,0,3,1,0,1
54962100,3,3,2,0,2,1,0,0
52582016,1,1,2,4,3,1,2,0
52601984,2,0,0,0,3,1,0,1
52602002,1,2,0,0,3,4,0,0
52641966,3,3,2,0,2,1,0,1
52661964,1,2,0,4,3,1,0,0
52661994,3,3,2,0,3,1,0,1
52682034,2,2,0,0,3,1,0,1
52701978,2,2,0,0,3,1,0,1
52702004,3,3,0,0,3,4,0,1
52702012,1,1,0,0,3,1,0,1
52702036,2,2,0,0,3,1,0,0
52721944,1,1,0,0,3,1,0,1
52761962,2,2,0,0,3,1,0,0
52761992,1,2,0,0,3,1,0,1
52762016,2,2,0,0,3,1,0,1
52781994,1,1,0,0,3,4,0,0
52821972,3,3,2,0,0,1,0,1
52821984,1,1,0,0,3,1,0,1
52822044,4,0,0,0,3,4,0,1
52841986,3,3,0,0,3,1,0,1
52842048,2,2,0,0,3,1,0,1
52861980,3,3,0,0,1,1,0,1
52862002,1,1,2,4,3,1,2,0
52881960,3,3,0,0,2,1,0,1
52882004,2,2,0,0,3,1,0,1
52882044,2,2,0,0,3,0,0,3
52901944,3,3,0,0,0,1,0,0
52901970,1,2,0,0,3,1,0,0
52901992,3,1,0,0,3,1,0,1
52902006,4,0,0,0,3,1,0,1
52921964,3,3,2,0,1,1,0,1
52941980,3,3,2,0,3,1,0,0
52942010,2,2,0,0,3,1,0,0
52942016,2,2,0,0,3,1,0,1
52942028,2,2,0,0,3,1,0,1
52942046,4,0,0,0,3,1,0,1
52961976,1,1,0,0,3,1,0,0
52982010,2,2,0,0,3,1,0,1
53001972,2,2,0,0,3,4,0,0
53001984,1,1,2,0,0,4,2,3
53002008,4,0,0,0,3,1,0,1
53002044,3,3,2,0,3,1,0,1
53021976,3,3,0,0,3,1,0,0
53022012,1,1,0,0,3,1,0,1
53041944,2,2,0,4,3,1,0,1
53041990,3,1,2,4,3,0,4,3
53042008,1,2,0,0,3,1,0,1
53042016,1,1,0,0,3,4,0,0
53042028,3,3,2,0,0,1,0,1
53042044,3,3,0,0,4,1,0,0
53062014,1,1,0,0,3,1,0,1
53081944,1,1,0,0,3,1,0,1
53081962,1,2,2,4,3,1,2,3
53082046,3,3,0,0,3,1,0,1
53101990,3,3,2,4,3,1,2,0
53121998,1,1,0,0,3,1,0,0
53122034,3,3,0,0,2,1,0,1
53141948,2,0,0,0,3,4,0,0
53141958,3,3,2,0,1,1,0,1
53161988,3,3,0,0,3,1,0,1
53162014,3,3,0,0,0,1,0,0
53162024,3,3,2,0,3,1,0,3
53201946,3,3,2,0,2,1,2,3
53201958,3,3,0,0,3,1,0,1
53201968,1,1,0,0,3,1,0,0
53202000,3,3,2,4,2,4,0,0
53221972,3,3,2,4,0,1,4,3
53221984,3,3,2,0,0,1,0,0
53241950,3,3,0,0,3,4,0,0
53241996,3,3,2,0,0,1,0,0
53242014,3,3,2,0,1,1,0,1
53261970,1,1,0,0,3,1,2,3
53281994,3,3,2,4,1,1,4,0
53301952,2,2,0,0,3,1,0,1
53301974,3,3,2,0,2,1,0,3
53301992,3,3,2,0,2,1,0,0
53321948,1,1,0,0,3,1,0,1
53341988,3,3,2,0,2,1,0,0
53342000,3,3,2,0,0,1,0,3
53361962,1,1,0,0,3,1,0,1
53361972,1,1,0,0,3,1,0,1
53421960,3,1,2,0,3,1,0,1
53441970,3,1,2,4,3,1,4,3
53441998,3,3,2,0,3,2,2,3
53442006,1,1,2,2,3,1,1,3
53461984,1,1,0,0,3,1,0,1
53461994,1,1,0,0,3,1,0,1
53462002,3,3,2,0,4,1,0,1
53481974,1,1,2,4,3,1,4,0
51981896,3,3,2,0,2,1,2,0
52081884,3,3,2,4,3,1,2,0
52081888,3,1,2,4,3,1,2,0
52121868,3,1,2,4,2,1,4,3
52141926,2,2,0,0,3,1,2,1
52181880,1,1,4,4,3,4,4,3
52181902,1,1,2,4,3,4,2,3
52321948,3,3,2,0,2,1,0,0
52381876,2,2,2,4,3,4,2,0
52401908,1,1,0,4,3,1,2,0
52401956,3,3,2,0,0,1,0,0
52421918,3,3,2,0,0,2,2,3
52441906,1,1,0,0,3,1,2,0
52521950,1,1,0,0,3,1,0,1
52521960,1,1,0,0,3,1,0,1
52561900,2,2,0,0,3,0,0,0
52561940,2,2,0,4,3,1,0,1
52581926,1,1,0,0,3,1,0,1
52581944,1,1,2,0,3,1,0,1
52601886,1,1,0,0,3,1,2,0
52601900,4,0,0,0,3,1,2,0
52641846,3,3,2,0,3,4,2,1
52641864,1,1,2,4,3,1,2,3
52641894,1,1,0,4,3,4,4,3
52701914,3,1,2,2,3,1,1,3
52721908,3,3,0,0,2,1,0,0
52741922,1,1,2,4,2,1,2,0
52761854,2,2,0,0,3,1,2,1
52801884,3,3,2,0,2,4,0,0
52861882,3,1,2,4,3,4,4,3
52901866,2,2,0,4,3,1,2,0
52941880,1,1,0,0,3,1,0,1
52981856,1,1,0,0,3,1,0,0
54221900,3,3,2,0,0,2,2,3
52981916,2,2,0,4,3,1,2,1
53041908,1,1,2,0,2,1,2,0
53121938,3,3,0,0,3,1,0,0
53161898,1,2,0,4,3,1,2,0
53161934,1,1,0,0,3,1,0,1
53221936,2,2,0,0,3,4,0,1
53261884,1,1,0,0,3,1,0,0
53301920,3,3,0,0,1,1,0,1
53321876,1,1,0,0,3,4,0,1
53321886,1,1,0,0,3,1,0,1
53321894,1,1,0,0,3,1,0,1
53321936,2,1,0,0,3,1,0,1
53341880,2,2,0,0,3,1,0,0
53381878,2,2,0,0,3,1,0,1
53401876,1,2,0,0,3,1,0,0
53401900,3,3,2,0,3,1,0,0
53401926,1,1,0,0,3,1,0,1
53421888,1,1,0,0,3,1,0,1
53421892,1,1,0,0,3,4,0,1
53441902,3,3,2,0,0,1,0,0
53481902,3,3,2,0,3,1,0,0
53521934,4,0,0,0,3,1,0,1
53541918,1,1,0,0,3,1,0,1
53541954,3,3,2,0,0,1,0,0
53561914,1,1,0,0,3,1,0,1
53561932,1,1,0,0,3,1,0,1
53561982,4,0,0,0,3,1,0,1
53581926,1,1,0,0,3,1,0,1
53581972,2,2,0,0,3,1,0,1
53581980,2,2,0,4,3,1,2,1
53601892,1,1,0,0,3,4,0,1
53601946,2,1,0,0,3,1,0,1
53601982,2,2,0,0,3,1,0,1
53621866,3,3,0,0,3,1,0,1
53621916,3,3,2,0,0,1,0,0
53621920,2,2,0,0,3,1,0,1
53621962,1,3,2,0,3,4,0,0
53641876,3,1,0,0,3,4,0,1
53641882,3,3,0,0,3,4,0,1
53641894,3,3,0,0,3,1,0,1
53641948,3,3,0,0,3,1,0,0
53641966,1,1,0,0,3,4,0,1
53661974,3,3,2,0,0,1,0,1
53701884,3,1,0,0,3,1,0,1
53701902,3,3,2,0,0,1,0,0
53721882,1,1,0,0,3,0,0,1
53741886,1,1,0,0,3,1,0,1
53741892,3,3,2,0,3,2,2,2
53761890,3,1,0,0,3,4,0,0
53761926,3,3,0,0,3,1,0,1
53761962,4,0,0,0,3,1,0,1
53781892,3,3,2,0,3,1,0,0
53781928,3,1,0,0,3,1,0,1
53801920,3,3,0,0,3,1,0,0
53801926,3,3,2,0,3,1,0,1
53821886,3,3,2,0,3,1,0,3
53861912,1,1,0,0,3,1,0,3
53861930,3,3,2,0,3,4,0,3
53881888,1,1,0,0,3,0,0,0
53881892,3,3,2,0,0,1,0,3
53881902,3,3,4,0,1,1,0,3
53921892,3,3,2,0,3,1,0,0
53961906,3,3,2,0,2,1,0,3
53961946,2,2,0,0,3,1,0,1
53981902,3,3,0,0,2,1,0,0
54001904,3,3,2,0,1,1,0,0
54001922,3,3,0,0,3,1,0,0
54001930,3,3,2,0,0,1,0,0
54021898,3,1,0,0,3,1,0,1
54041886,1,1,0,0,3,1,0,0
54101896,3,3,0,0,3,1,0,1
54121890,1,1,0,0,3,1,0,0
54121894,3,3,0,0,0,4,0,3
54161884,3,3,2,0,0,1,0,3
54161916,3,3,4,0,2,1,0,0
54201884,3,3,0,0,3,1,0,1
54201890,3,3,0,0,1,1,0,1
54201920,3,3,2,0,0,4,0,0
54221868,2,2,0,4,3,1,2,0
54241874,3,3,2,0,3,1,0,1
54241902,3,3,2,0,0,1,0,0
54301882,3,3,2,0,0,1,0,0
52701824,3,3,2,0,2,1,0,0
52841850,3,3,0,0,3,1,0,1
52861818,1,1,2,4,3,4,2,3
52881816,3,3,4,2,0,4,4,3
53001774,3,3,1,0,2,1,0,0
53001792,1,1,0,0,3,4,0,0
53081808,1,1,0,4,3,1,2,0
53101804,3,3,0,0,2,1,0,1
53121718,1,1,2,0,3,0,0,0
53121854,3,3,0,4,3,4,0,1
53161798,1,1,0,0,3,1,0,0
53201730,3,3,2,0,3,0,0,0
53201820,3,3,0,0,0,1,0,1
53221774,3,3,4,0,2,4,2,3
53241716,2,2,0,0,3,4,0,0
53241802,4,4,2,4,3,2,2,0
53261700,3,3,4,0,2,1,0,1
53261722,3,3,2,0,2,4,0,1
53261740,1,1,0,0,3,2,0,0
53261800,3,3,4,0,1,1,0,0
53281750,2,0,0,0,3,1,0,1
53281774,3,3,2,0,3,1,2,3
53301722,3,3,2,0,3,1,0,1
